system:index,B11,B12,B5,B6,B7,EVI,GNDVI,MSAVI,NDRE,NDVI,NDVI_SG,NDWI,SAVI,date,id,latitude,longitude,.geo
20240221T053849_20240221T055133_T42QZM_00000000000000000008_0,0.4226,0.3906,0.2366,0.2694,0.2962,0.1714624107431723,0.39421132,0.16275363304073953,0.13539192,0.23612493,0.24218115,-0.39421132,0.17757056109449515,2024-02-21,9,23.812743186750275,72.71876080118784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71876080118784,23.812743186750275]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000009_0,0.4089,0.328,0.2412,0.3023,0.3434,0.16794878241215794,0.4112554,0.1604042868975204,0.09764308,0.24216765,0.3030398,-0.4112554,0.17647057944646813,2024-02-21,10,23.811962723797375,72.71746407975041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71746407975041,23.811962723797375]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000a_0,0.3404,0.2676,0.2567,0.3361,0.3632,0.28939078794754475,0.3656318,0.21989445608572555,0.14717606,0.30572888,0.4821558,-0.3656318,0.23573719576155291,2024-02-21,11,23.813647096327806,72.72241393489234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72241393489234,23.813647096327806]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000b_0,0.2911,0.2163,0.1656,0.2661,0.2926,0.351478685561988,0.5128267,0.30048517310086176,0.31157762,0.4636975,0.50133973,-0.5128267,0.3220384337619766,2024-02-21,12,23.81303273325521,72.7217101419017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7217101419017,23.81303273325521]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000c_0,0.3427,0.3051,0.1925,0.2387,0.2572,0.15259579632672096,0.36565164,0.14040304762876665,0.18570219,0.2163159,0.21577631,-0.36565164,0.15563532805646021,2024-02-21,13,23.81240179738519,72.72169213111717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169213111717,23.81240179738519]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000d_0,0.4659,0.375,0.2192,0.2491,0.2821,0.1937140791636335,0.42495477,0.18468350487725738,0.17964073,0.26866573,0.26211485,-0.42495477,0.2008726992399167,2024-02-21,14,23.813490641680996,72.72515447953174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72515447953174,23.813490641680996]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000e_0,0.2331,0.1524,0.1233,0.2446,0.2961,0.5005738611717367,0.6400595,0.44423996351324707,0.4569478,0.6912065,0.7165119,-0.6400595,0.4551166728141759,2024-02-21,15,23.81382747672902,72.72614446677167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72614446677167,23.81382747672902]}"
20240221T053849_20240221T055133_T42QZM_0000000000000000000f_0,0.3122,0.2184,0.1617,0.2918,0.3283,0.42458211945483715,0.6051423,0.3850355073417948,0.3674946,0.5670103,0.5770266,-0.6051423,0.40107798926480137,2024-02-21,16,23.812269138327217,72.72717831350943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72717831350943,23.812269138327217]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000010_0,0.2436,0.1632,0.1254,0.2499,0.2898,0.40149327467728024,0.5925926,0.36299933209107654,0.42344826,0.5828221,0.6122624,-0.5925926,0.3837522417786957,2024-02-21,17,23.81373971359841,72.72604392219604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72604392219604,23.81373971359841]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000011_0,0.366,0.3395,0.2103,0.2516,0.2894,0.14927034365926484,0.39999995,0.14834779837754908,0.17057778,0.22039473,0.2352663,-0.39999995,0.16301701886673767,2024-02-21,18,23.811227692093873,72.72175665118874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72175665118874,23.811227692093873]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000012_0,0.3548,0.2978,0.1888,0.2591,0.2808,0.22503926866350527,0.48359486,0.22060843984308875,0.2460064,0.3299233,0.34224874,-0.48359486,0.23957905019766332,2024-02-21,19,23.81075571751817,72.72262548676761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72262548676761,23.81075571751817]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000013_0,0.3637,0.2967,0.1978,0.2595,0.288,0.19981041504647912,0.41402453,0.18984567903060712,0.21398768,0.28334385,0.29539388,-0.41402453,0.20730458556712086,2024-02-21,20,23.811173057865716,72.72028457278296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72028457278296,23.811173057865716]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000014_0,0.3069,0.2316,0.1768,0.2558,0.2976,0.30355040994538723,0.56407565,0.2829360918926871,0.25495154,0.45303732,0.49231154,-0.56407565,0.306132539429029,2024-02-21,21,23.81802101810496,72.73175453315318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73175453315318,23.81802101810496]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000015_0,0.3227,0.2614,0.1763,0.2669,0.2923,0.1988163389734111,0.4512448,0.18811760820132095,0.22692391,0.29958197,0.33734936,-0.4512448,0.20793035704243581,2024-02-21,22,23.8198070482413,72.73249195287349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73249195287349,23.8198070482413]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000016_0,0.313,0.2698,0.1601,0.2388,0.2654,0.3549536737411908,0.5755306,0.3267871276455307,0.32674515,0.5099306,0.5362342,-0.5755306,0.34824053006227235,2024-02-21,23,23.81979754883215,72.73288384176482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73288384176482,23.81979754883215]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000017_0,0.2387,0.1401,0.1253,0.3326,0.3853,0.5780264542324115,0.6815618,0.5147277036824465,0.51140577,0.7196096,0.6999408,-0.6815618,0.5117795637311684,2024-02-21,24,23.8185618136746,72.73177001671797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73177001671797,23.8185618136746]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000018_0,0.2753,0.1992,0.1498,0.2691,0.3039,0.2749884193045501,0.49694878,0.2541980853772763,0.3063209,0.41865724,0.41218126,-0.49694878,0.2782109647792728,2024-02-21,25,23.818383922591895,72.73166688421249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73166688421249,23.818383922591895]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000000_0,0.2653,0.186,0.1461,0.2511,0.2748,0.3694465337075943,0.55436814,0.3253650081071974,0.3313501,0.5416004,0.5783329,-0.55436814,0.34944151456823835,2024-02-21,1,23.814953019746564,72.72076770909507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72076770909507,23.814953019746564]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000001_0,0.3033,0.2243,0.1641,0.2785,0.309,0.38774422178093176,0.5766148,0.3537511138510807,0.3416249,0.5332416,0.5887779,-0.5766148,0.37267678476463384,2024-02-21,2,23.814807603653133,72.71704150149439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71704150149439,23.814807603653133]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000002_0,0.4032,0.3255,0.2663,0.333,0.3562,0.28403595368937407,0.3418259,0.21272222671192487,0.17490318,0.2767677,0.32668534,-0.3418259,0.2254113476793276,2024-02-21,3,23.810862748972003,72.71279315798994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71279315798994,23.810862748972003]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000003_0,0.2988,0.2086,0.1952,0.3129,0.3448,0.4040006527590608,0.53959787,0.35253849858885034,0.31556803,0.4888889,0.62445366,-0.53959787,0.3681274868037572,2024-02-21,4,23.813948805444607,72.71391655505806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71391655505806,23.813948805444607]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000004_0,0.2535,0.1623,0.1401,0.3198,0.3692,0.5227843339353304,0.6491069,0.45861366765431405,0.44492868,0.6652968,0.69199646,-0.6491069,0.4659914532984817,2024-02-21,5,23.816451041007095,72.718288384796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.718288384796,23.816451041007095]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000006_0,0.3196,0.2428,0.1825,0.2624,0.2887,0.31165094435467156,0.53523904,0.28887945849617624,0.2611336,0.4478271,0.518453,-0.53523904,0.31070624129558266,2024-02-21,7,23.81594891362893,72.71486276691512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71486276691512,23.81594891362893]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000007_0,0.3009,0.2266,0.1902,0.2977,0.3309,0.4549056827858259,0.5252174,0.3592101110328769,0.29685768,0.52356136,0.6190109,-0.5252174,0.37652266218576114,2024-02-21,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000008_0,0.3924,0.3614,0.22,0.2596,0.2821,0.17465125536193618,0.39991003,0.16804725150123778,0.17168674,0.24430226,0.24912444,-0.39991003,0.18326333341831336,2024-02-21,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000009_0,0.3941,0.3009,0.2094,0.2606,0.2921,0.1983436189806363,0.41873276,0.1844353363365301,0.19212961,0.27212843,0.2782669,-0.41873276,0.20115640553785272,2024-02-21,10,23.812015569365492,72.7174828406115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7174828406115,23.812015569365492]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000a_0,0.3139,0.2509,0.1887,0.2803,0.3024,0.2920721002052623,0.49341944,0.2528674763383868,0.22885168,0.39568347,0.5269106,-0.49341944,0.274734142164931,2024-02-21,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000b_0,0.3055,0.2381,0.1736,0.2565,0.2874,0.3491901246362862,0.5175097,0.29863465292854907,0.28500825,0.464445,0.51993626,-0.5175097,0.3205377563328585,2024-02-21,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000c_0,0.3317,0.2841,0.1936,0.2493,0.2814,0.15188578711273165,0.36746985,0.13962691718280795,0.1690987,0.21961047,0.23861635,-0.36746985,0.155434655963887,2024-02-21,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000d_0,0.4595,0.3714,0.2323,0.2551,0.2996,0.18376589039136915,0.41218638,0.17383345442400677,0.15141553,0.2512902,0.26570266,-0.41218638,0.18918110752500922,2024-02-21,14,23.813482470171806,72.72511085789698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72511085789698,23.813482470171806]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000e_0,0.226,0.1473,0.1194,0.2488,0.3108,0.5742672538810365,0.67896676,0.5160115151312403,0.50599915,0.7529497,0.6541383,-0.67896676,0.5124549424952014,2024-02-21,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
20240221T053849_20240221T055133_T43QBG_0000000000000000000f_0,0.3116,0.2164,0.1573,0.2841,0.3151,0.4217657320005321,0.60248446,0.3815957071781804,0.377769,0.5629347,0.5762173,-0.60248446,0.3979591800091562,2024-02-21,16,23.812249305025215,72.72719294630869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72719294630869,23.812249305025215]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000010_0,0.2385,0.1556,0.1249,0.2498,0.2899,0.407434128167964,0.59241706,0.3639415988921061,0.41539901,0.59577835,0.48717064,-0.59241706,0.3853242226850178,2024-02-21,17,23.813677450570285,72.7260887026088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7260887026088,23.813677450570285]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000011_0,0.3743,0.3486,0.2099,0.245,0.2797,0.14697646962754551,0.40254134,0.14592729076583189,0.16441081,0.21874999,0.22969468,-0.40254134,0.16071427105206426,2024-02-21,18,23.811175431252913,72.72171679143995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72171679143995,23.811175431252913]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000012_0,0.3573,0.2991,0.1926,0.2598,0.2806,0.21844307148212697,0.47249648,0.21345483803823784,0.23843417,0.31707314,0.34488952,-0.47249648,0.23185730346253425,2024-02-21,19,23.810737208525776,72.72260754005633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72260754005633,23.810737208525776]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000013_0,0.3796,0.3191,0.2128,0.2657,0.2981,0.18304149629584796,0.39615738,0.1734191618964135,0.17837839,0.25648415,0.29672807,-0.39615738,0.18959221971715187,2024-02-21,20,23.811153679401365,72.72024533692434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72024533692434,23.811153679401365]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000014_0,0.3011,0.2212,0.1762,0.2525,0.2993,0.2351816588589926,0.46865368,0.21810146708635136,0.23722945,0.3481132,0.36536428,-0.46865368,0.23961039947496307,2024-02-21,21,23.81809490551643,72.73180125740016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73180125740016,23.81809490551643]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000016_0,0.305,0.2496,0.1578,0.264,0.2958,0.2211538628713618,0.50716335,0.20967461479624172,0.25000003,0.35567012,0.34409258,-0.50716335,0.23310812443516546,2024-02-21,23,23.819827050264973,72.73294869248998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73294869248998,23.819827050264973]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000017_0,0.2426,0.1454,0.1267,0.3258,0.3776,0.5538927781846197,0.671159,0.48992150091736564,0.4918789,0.7032967,0.70503974,-0.671159,0.49188729759362154,2024-02-21,24,23.818546175083224,72.73179341138616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73179341138616,23.818546175083224]}"
20240221T053849_20240221T055133_T43QBG_00000000000000000018_0,0.2833,0.2057,0.1552,0.262,0.2957,0.4907185421005042,0.648465,0.44036939147971893,0.38765043,0.6538914,0.6699185,-0.648465,0.45082678012913974,2024-02-21,25,23.81845447748001,72.73169687742295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73169687742295,23.81845447748001]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000000_0,0.3138,0.2343,0.1601,0.2681,0.3001,0.40406228380807757,0.54870284,0.3480956293102139,0.3280168,0.5464321,0.5512488,-0.54870284,0.368895715109722,2024-03-02,1,23.81494921194685,72.72078447951002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72078447951002,23.81494921194685]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000001_0,0.3094,0.2242,0.1684,0.2854,0.3178,0.4182679333327248,0.5829669,0.37150666619613004,0.3401254,0.5538392,0.5580757,-0.5829669,0.38895981812024943,2024-03-02,2,23.814771068947337,72.71695593337661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71695593337661,23.814771068947337]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000002_0,0.3762,0.322,0.1864,0.2758,0.3161,0.33348702443905903,0.516184,0.30943253977438134,0.3126844,0.43838385,0.43402913,-0.516184,0.32713568832581635,2024-03-02,3,23.810904395741456,72.71272823281888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71272823281888,23.810904395741456]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000003_0,0.2984,0.2102,0.1578,0.2916,0.3338,0.43550565632019517,0.5911805,0.3842388088550496,0.37405792,0.5695514,0.5491378,-0.5911805,0.40057360765315037,2024-03-02,4,23.81394299041448,72.71389317297589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71389317297589,23.81394299041448]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000004_0,0.278,0.1812,0.144,0.316,0.3743,0.5442885164574223,0.6475283,0.46677092573979573,0.44142747,0.66898715,0.66469795,-0.6475283,0.4727070622464631,2024-03-02,5,23.8164528729731,72.71827839281798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71827839281798,23.8164528729731]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000005_0,0.189,0.1179,0.1026,0.2479,0.3137,0.5424510565125229,0.6714075,0.4825478006422859,0.53721243,0.73744583,0.707824,-0.6714075,0.48632746635568186,2024-03-02,6,23.816303349466093,72.71699962423295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71699962423295,23.816303349466093]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000006_0,0.3417,0.2547,0.1873,0.2748,0.3073,0.31757442847334244,0.5217915,0.28963892294501903,0.25571233,0.44424134,0.44767883,-0.5217915,0.31100684110128196,2024-03-02,7,23.8159948173079,72.71483397682769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71483397682769,23.8159948173079]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000007_0,0.2859,0.2018,0.1681,0.2707,0.3102,0.40311423023691384,0.5649635,0.3521039121467738,0.3134572,0.5465256,0.5169555,-0.5649635,0.37225678063850576,2024-03-02,8,23.814438900010757,72.71577001355423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577001355423,23.814438900010757]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000008_0,0.4315,0.4002,0.2234,0.2601,0.2956,0.18160160076386284,0.42162937,0.17595117853020137,0.14373325,0.2649428,0.31366774,-0.42162937,0.19294095153617505,2024-03-02,9,23.812743186750275,72.71876080118784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71876080118784,23.812743186750275]}"
20240302T053729_20240302T054811_T42QZM_00000000000000000009_0,0.3895,0.2898,0.1838,0.2568,0.3026,0.2069227482336624,0.41843274,0.1886098567727933,0.22052589,0.29406476,0.3267129,-0.41843274,0.20766300715520689,2024-03-02,10,23.811962723797375,72.71746407975041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71746407975041,23.811962723797375]}"
20240302T053729_20240302T054811_T42QZM_0000000000000000000a_0,0.2841,0.21,0.1508,0.2491,0.2796,0.3599429898441953,0.540848,0.315502341044093,0.32798576,0.51269037,0.45365748,-0.540848,0.3389261886476353,2024-03-02,11,23.813647096327806,72.72241393489234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72241393489234,23.813647096327806]}"
20240302T053729_20240302T054811_T42QZM_0000000000000000000b_0,0.3173,0.243,0.1699,0.2569,0.2936,0.299395194410227,0.51172274,0.26918031440861045,0.27159703,0.4293976,0.42559743,-0.51172274,0.2921311757494698,2024-03-02,12,23.81303273325521,72.7217101419017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7217101419017,23.81303273325521]}"
